KEY	Population.x	name.x	Parent.x	Count.x	ParentCount.x	METRIC.x	GATE.x	QC.x	Panel.x	PDF.x	FlaggedSample.x	MACHINE.x	TEMPLATE_FILE_USED.x	RealAutoParent.x	Manual.x	Merge.x	freq_lymph.x	freqParent.x	freq_PBMC.x	Population.y	name.y	Parent.y	Count.y	ParentCount.y	METRIC.y	GATE.y	QC.y	Panel.y	PDF.y	FlaggedSample.y	MACHINE.y	TEMPLATE_FILE_USED.y	RealAutoParent.y	Manual.y	Merge.y	freq_lymph.y	freqParent.y	freq_PBMC.y	TEMPLATE_FILE_USEDTRIM
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD4/CD95+CD28+panel1CD4LSRcentral memory helper Tcells (CD95+ CD28+)	CD4/CD95+CD28+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD4	60776	64248	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	central memory helper Tcells (CD95+ CD28+)	CD4/CD95+CD28+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.40478473998295	0.945959407296725	NA	CD4/CD95+CD28+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD4	60781	64247	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD4	central memory helper Tcells (CD95+ CD28+)	CD4/CD95+CD28+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.4047506476037	0.946051955733342	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD4panel1TcellsLSRHelper Tcells-CD4+	CD4	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Tcells	64248	91088	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	Helper Tcells-CD4+	CD4_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.427909207161125	0.705339891094326	NA	CD4	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Tcells	64247	91108	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	Helper Tcells-CD4+	CD4_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.427831310057335	0.705174079114897	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD8/CCR7-CD45RA-panel1CD8LSReffector memory cytotoxic Tcells (CCR7- , CD45RA-)	CD8/CCR7-CD45RA-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	6776	19805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	CD8/CCR7-CD45RA-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0451300085251492	0.342135824286796	NA	CD8/CCR7-CD45RA-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	6779	19830	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector memory cytotoxic Tcells (CCR7- , CD45RA-)	CD8/CCR7-CD45RA-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0451424728139629	0.341855774079677	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD8/CCR7-CD45RA+panel1CD8LSReffector cytotoxic Tcells  (CCR7-  CD45RA+)	CD8/CCR7-CD45RA+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	6521	19805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector cytotoxic Tcells  (CCR7-  CD45RA+)	CD8/CCR7-CD45RA+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0434316389599318	0.32926028780611	NA	CD8/CCR7-CD45RA+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	6542	19830	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector cytotoxic Tcells  (CCR7-  CD45RA+)	CD8/CCR7-CD45RA+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0435642509439365	0.329904185577408	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD8/CCR7+CD45RA-panel1CD8LSRcentral memory cytotoxic Tcells (CCR7+ , CD45RA-)	CD8/CCR7+CD45RA-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	5620	19805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	CD8/CCR7+CD45RA-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0374307331628303	0.28376672557435	NA	CD8/CCR7+CD45RA-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	5621	19830	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	central memory cytotoxic Tcells (CCR7+ , CD45RA-)	CD8/CCR7+CD45RA-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0374311608920616	0.283459404942007	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD8/CCR7+CD45RA+panel1CD8LSRnaive cytotoxic Tcells (CCR7+ , CD45RA+)	CD8/CCR7+CD45RA+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	889	19805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	naive cytotoxic Tcells (CCR7+ , CD45RA+)	CD8/CCR7+CD45RA+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00592098252344416	0.0448876546326685	NA	CD8/CCR7+CD45RA+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	889	19830	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	naive cytotoxic Tcells (CCR7+ , CD45RA+)	CD8/CCR7+CD45RA+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00591999680360128	0.0448310640443772	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD8/CD95-CD28-panel1CD8LSReffector memory cytotoxic Tcells (CD95- , CD28-)	CD8/CD95-CD28-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	7173	19805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector memory cytotoxic Tcells (CD95- , CD28-)	CD8/CD95-CD28-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0477741368286445	0.362181267356728	NA	CD8/CD95-CD28-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	7196	19830	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	effector memory cytotoxic Tcells (CD95- , CD28-)	CD8/CD95-CD28-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0479193442055284	0.362884518406455	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD8/CD95-CD28+panel1CD8LSRnaive cytotoxic Tcells (CD95- , CD28+)	CD8/CD95-CD28+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	1683	19805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	naive cytotoxic Tcells (CD95- , CD28+)	CD8/CD95-CD28+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0112092391304348	0.0849785407725322	NA	CD8/CD95-CD28+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	1681	19830	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	naive cytotoxic Tcells (CD95- , CD28+)	CD8/CD95-CD28+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0111940546983732	0.0847705496722138	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD8/CD95+CD28+panel1CD8LSRcentral memory cytotoxic Tcells (CD95+ , CD28+)	CD8/CD95+CD28+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	10921	19805	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	central memory cytotoxic Tcells (CD95+ , CD28+)	CD8/CD95+CD28+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0727368393009378	0.55142640747286	NA	CD8/CD95+CD28+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8	10925	19830	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8	central memory cytotoxic Tcells (CD95+ , CD28+)	CD8/CD95+CD28+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0727513667934128	0.550932929904186	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD8panel1TcellsLSRcytotoxic Tcells-CD8+	CD8	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Tcells	19805	91088	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	cytotoxic Tcells-CD8+	CD8_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.131906702898551	0.21742710346039	NA	CD8	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Tcells	19830	91108	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	cytotoxic Tcells-CD8+	CD8_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.132051222289554	0.217653773543487	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD95-CD28-/CD28-CD27-panel1CD8/CD95-CD28-LSRpE cytotoxic Tcells (CD95-CD28-,CD27-  CD28-)	CD95-CD28-/CD28-CD27-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8/CD95-CD28-	313	7173	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD95-CD28-,CD27-  CD28-)	CD95-CD28-/CD28-CD27-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00208466538789429	0.0479987731942954	NA	CD95-CD28-/CD28-CD27-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8/CD95-CD28-	313	7196	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE cytotoxic Tcells (CD95-CD28-,CD27-  CD28-)	CD95-CD28-/CD28-CD27-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00208431833467626	0.0478446958116784	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD95-CD28-/CD28-CD27+panel1CD8/CD95-CD28-LSRpE2 cytotoxic Tcells (CD95-CD28-,CD27+ , CD28-)	CD95-CD28-/CD28-CD27+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8/CD95-CD28-	184	7173	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD95-CD28-,CD27+ , CD28-)	CD95-CD28-/CD28-CD27+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00122549019607843	0.0282165312068701	NA	CD95-CD28-/CD28-CD27+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8/CD95-CD28-	186	7196	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE2 cytotoxic Tcells (CD95-CD28-,CD27+ , CD28-)	CD95-CD28-/CD28-CD27+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00123860450559037	0.0284316722714766	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsCD95-CD28-/CD28+CD27+panel1CD8/CD95-CD28-LSRpE1 cytotoxic Tcells (CD95-CD28-,CD27+  CD28+)	CD95-CD28-/CD28+CD27+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8/CD95-CD28-	1839	7173	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD95-CD28-,CD27+  CD28+)	CD95-CD28-/CD28+CD27+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0122482416879795	0.28201196135562	NA	CD95-CD28-/CD28+CD27+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	CD8/CD95-CD28-	1845	7196	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	CD8/CCR7-CD45RA+	pE1 cytotoxic Tcells (CD95-CD28-,CD27+  CD28+)	CD95-CD28-/CD28+CD27+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0122861575957754	0.282023845918679	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsIgD-CD27+panel1BcellsLSRIgD- memory Bcells (CD27+)	IgD-CD27+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Bcells	8341	15014	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0555533354646206	0.555548155055282	NA	IgD-CD27+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Bcells	8314	15000	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.0553642895670877	0.554266666666667	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Bcells	1482	15014	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00987052429667519	0.0987078726521913	NA	IgD+CD27-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Bcells	1485	15000	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00988885855269729	0.099	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Bcells	924	15014	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00615409207161125	0.0615425602770747	NA	IgD+CD27+	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Bcells	935	15000	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.00622631834799459	0.0623333333333333	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcslymphpanel1nonDebrisLSRLymphocytes (SSC-A v FSC-A)	lymph	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	nonDebris	150144	203958	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	root	Lymphocytes (SSC-A v FSC-A)	lymph_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	1	0.1921838280094	NA	lymph	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	nonDebris	150169	203958	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	root	Lymphocytes (SSC-A v FSC-A)	lymph_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	1	0.192215827927481	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsPE-A-panel1SingletsLSRLive cells (PE-)	PE-A-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Singlets	148564	149529	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Singlets	Live cells (PE-)	PE-A-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.989476768968457	0.993546402370109	NA	PE-A-	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	Singlets	148581	149548	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Singlets	Live cells (PE-)	PE-A-_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.989425247554422	0.993533848663974	NA	lymph.LSR.f
2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	lymph	149529	150144	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_21full_SS_SubCD8_SCD14//FULL/openCytoBatch_9/gate_plots67.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.995903932225064	0.995903932225064	NA	Singlets	2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	lymph	149548	150169	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_22full_SS_SubCD8_SCD14_Manuals_partialTest//FULL/openCytoBatch_9/gate_plots14.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-03-27_PANEL 1_LSR_HB_Group one_F1638242_005.fcs	0.99586465915069	0.99586465915069	NA	lymph.LSR.f
