KEY	Population.x	name.x	Parent.x	Count.x	ParentCount.x	METRIC.x	GATE.x	QC.x	Panel.x	PDF.x	FlaggedSample.x	MACHINE.x	RealAutoParent.x	Manual.x	Merge.x	freq_lymph.x	freqParent.x	freq_PBMC.x	Population.y	name.y	Parent.y	Count.y	ParentCount.y	METRIC.y	GATE.y	QC.y	Panel.y	PDF.y	FlaggedSample.y	MACHINE.y	TEMPLATE_FILE_USED	RealAutoParent.y	Manual.y	Merge.y	freq_lymph.y	freqParent.y	freq_PBMC.y	TEMPLATE_FILE_USEDTRIM	DIFF
2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcsIgD+CD27+panel1BcellsFORTESSAIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	Bcells	1854	6914	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots21.pdf	FALSE	FORTESSA	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	0.0154916984884314	0.268151576511426	NA	IgD+CD27+	2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	Bcells	2411	6910	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_22/gate_plots4.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_22/lymph.dev.FORTESSA.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-15_PANEL 1_FORTESSA_DHS_ZF_group one_DHS_F1638403_019.fcs	0.0201578516127953	0.348914616497829	NA	lymph.FORTESSA.f	0.080763039986403
2017-05-16_PANEL 1_FORTESSA_DHS_group one_ZF_F1641894_033.fcsSingletspanel1lymphFORTESSASingle Cells (FSC-H v FSC-W)	Singlets	2017-05-16_PANEL 1_FORTESSA_DHS_group one_ZF_F1641894_033.fcs	lymph	52377	53205	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots13.pdf	FALSE	FORTESSA	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-05-16_PANEL 1_FORTESSA_DHS_group one_ZF_F1641894_033.fcs	0.984437552861573	0.984437552861573	NA	Singlets	2017-05-16_PANEL 1_FORTESSA_DHS_group one_ZF_F1641894_033.fcs	lymph	50359	52874	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots25.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-05-16_PANEL 1_FORTESSA_DHS_group one_ZF_F1641894_033.fcs	0.952434088587964	0.952434088587964	NA	lymph.FORTESSA.f	0.032003464273609
2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632676_037.fcsSingletspanel1lymphFORTESSASingle Cells (FSC-H v FSC-W)	Singlets	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632676_037.fcs	lymph	44234	46094	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots16.pdf	FALSE	FORTESSA	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632676_037.fcs	0.959647676487178	0.959647676487178	NA	Singlets	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632676_037.fcs	lymph	46317	46573	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots27.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632676_037.fcs	0.994503252957722	0.994503252957722	NA	lymph.FORTESSA.f	0.034855576470544
2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcsIgD-CD27+panel1BcellsFORTESSAIgD- memory Bcells (CD27+)	IgD-CD27+	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	Bcells	1916	8137	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots16.pdf	FALSE	FORTESSA	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	0.0214699521520377	0.235467617057884	NA	IgD-CD27+	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	Bcells	1577	8131	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots27.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	0.0176663007191988	0.193949083753536	NA	lymph.FORTESSA.f	0.041518533304348
2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcsIgD+CD27-panel1BcellsFORTESSAnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	Bcells	3143	8137	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots16.pdf	FALSE	FORTESSA	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	0.0352192377942874	0.38626029249109	NA	IgD+CD27-	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	Bcells	3569	8131	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots27.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	0.0399816279434499	0.438937400073792	NA	lymph.FORTESSA.f	0.052677107582702
2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcsIgD+CD27+panel1BcellsFORTESSAIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	Bcells	1410	8137	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots16.pdf	FALSE	FORTESSA	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	0.0157999125962282	0.173282536561386	NA	IgD+CD27+	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	Bcells	1748	8131	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots27.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1632680_033.fcs	0.0195819236887505	0.214979707293076	NA	lymph.FORTESSA.f	0.04169717073169
2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1638129_038.fcsSingletspanel1lymphFORTESSASingle Cells (FSC-H v FSC-W)	Singlets	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1638129_038.fcs	lymph	33212	34855	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots16.pdf	FALSE	FORTESSA	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1638129_038.fcs	0.952861856261655	0.952861856261655	NA	Singlets	2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1638129_038.fcs	lymph	34534	35049	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots27.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-05-24_PANEL 1_FORTESSA_DHS_group two_ZF_F1638129_038.fcs	0.985306285486034	0.985306285486034	NA	lymph.FORTESSA.f	0.0324444292243791
2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcsCD4panel1TcellsFORTESSAHelper Tcells-CD4+	CD4	2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	Tcells	3495	8483	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots24.pdf	FALSE	FORTESSA	Tcells	Helper Tcells-CD4+	CD4_2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	0.0747705538797253	0.412000471531298	NA	CD4	2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	Tcells	3775	14979	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/gate_plots19.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/lymph.dev.FORTESSA.f.txt	Tcells	Helper Tcells-CD4+	CD4_2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	0.0795641360704801	0.252019493958208	NA	lymph.FORTESSA.f	0.15998097757309
2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcsCD8panel1TcellsFORTESSAcytotoxic Tcells-CD8+	CD8	2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	Tcells	2588	8483	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots24.pdf	FALSE	FORTESSA	Tcells	cytotoxic Tcells-CD8+	CD8_2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	0.0553665789529983	0.305080749734764	NA	CD8	2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	Tcells	3482	14979	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/gate_plots19.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/lymph.dev.FORTESSA.f.txt	Tcells	cytotoxic Tcells-CD8+	CD8_2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	0.0733886945158707	0.2324587756192	NA	lymph.FORTESSA.f	0.072621974115564
2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcsTcellspanel1PE-A-FORTESSATcells (CD3+ CD19-)	Tcells	2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	PE-A-	8483	45685	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots24.pdf	FALSE	FORTESSA	PE-A-	Tcells (CD3+ CD19-)	Tcells_2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	0.1814817191879	0.185684579183539	NA	Tcells	2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	PE-A-	14979	46345	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/gate_plots19.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/lymph.dev.FORTESSA.f.txt	PE-A-	Tcells (CD3+ CD19-)	Tcells_2017-05-26_PANEL 1_FORTESSA_ZF_group one_ZF_F1635369_017.fcs	0.315706276609198	0.323206386881001	NA	lymph.FORTESSA.f	0.137521807697462
2017-06-01_PANEL 1_LSR_HB_ZF_Group two_ZF_F1638147_044.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-06-01_PANEL 1_LSR_HB_ZF_Group two_ZF_F1638147_044.fcs	lymph	18099	18663	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots29.pdf	FALSE	LSR	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-01_PANEL 1_LSR_HB_ZF_Group two_ZF_F1638147_044.fcs	0.969779778170712	0.969779778170712	NA	Singlets	2017-06-01_PANEL 1_LSR_HB_ZF_Group two_ZF_F1638147_044.fcs	lymph	18519	18672	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/gate_plots24.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-01_PANEL 1_LSR_HB_ZF_Group two_ZF_F1638147_044.fcs	0.991805912596401	0.991805912596401	NA	lymph.LSR.f	0.022026134425689
2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcsIgD-CD27+panel1BcellsFORTESSAIgD- memory Bcells (CD27+)	IgD-CD27+	2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	Bcells	701	3134	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots5.pdf	FALSE	FORTESSA	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	0.0428641310994252	0.223675813656669	NA	IgD-CD27+	2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	Bcells	609	3147	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots17.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	0.0368421052631579	0.193517635843661	NA	lymph.FORTESSA.f	0.030158177813008
2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcsIgD+CD27-panel1BcellsFORTESSAnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	Bcells	1551	3134	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots5.pdf	FALSE	FORTESSA	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	0.0948391830744772	0.494894703254627	NA	IgD+CD27-	2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	Bcells	1666	3147	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots17.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	0.100786448880823	0.529393072767715	NA	lymph.FORTESSA.f	0.034498369513088
2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcsIgD+CD27+panel1BcellsFORTESSAIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	Bcells	295	3134	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_22/gate_plots5.pdf	FALSE	FORTESSA	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	0.0180384003913416	0.0941289087428207	NA	IgD+CD27+	2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	Bcells	395	3147	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots17.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-05_PANEL 1_FORTESSA_DHS_group one_ZF_F1635248_038.fcs	0.0238959467634604	0.125516364791865	NA	lymph.FORTESSA.f	0.0313874560490443
2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcsCD4panel1TcellsLSRHelper Tcells-CD4+	CD4	2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcs	Tcells	204	310	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_5/gate_plots7.pdf	FALSE	LSR	Tcells	Helper Tcells-CD4+	CD4_2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcs	0.114929577464789	0.658064516129032	NA	CD4	2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcs	Tcells	235	330	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_5/gate_plots2.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	Helper Tcells-CD4+	CD4_2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcs	0.130266075388027	0.712121212121212	NA	lymph.LSR.f	0.05405669599218
2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcsCD8panel1TcellsLSRcytotoxic Tcells-CD8+	CD8	2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcs	Tcells	63	310	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_5/gate_plots7.pdf	FALSE	LSR	Tcells	cytotoxic Tcells-CD8+	CD8_2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcs	0.0354929577464789	0.203225806451613	NA	CD8	2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcs	Tcells	57	330	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_5/gate_plots2.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Tcells	cytotoxic Tcells-CD8+	CD8_2017-06-07_PANEL 1_LSR_ZF_RR_Group one_RR_F1635253_031.fcs	0.0315964523281596	0.172727272727273	NA	lymph.LSR.f	0.03049853372434
2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcs	Bcells	9722	12191	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots4.pdf	FALSE	LSR	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcs	0.0883649485098299	0.797473546058568	NA	IgD+CD27-	2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcs	Bcells	10931	12196	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots33.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcs	0.0990440810039415	0.896277468022302	NA	lymph.LSR.f	0.098803921963734
2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcs	Bcells	1637	12191	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots4.pdf	FALSE	LSR	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcs	0.0148789776497214	0.134279386432614	NA	IgD+CD27+	2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcs	Bcells	287	12196	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots33.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-08_PANEL 1_LSR_ZF_RR_Group one_ZF_F1635082_004.fcs	0.00260046210302179	0.0235323056739915	NA	lymph.LSR.f	0.110747080758622
2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcsIgD-CD27+panel1BcellsFORTESSAIgD- memory Bcells (CD27+)	IgD-CD27+	2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcs	Bcells	205	418	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_21/gate_plots11.pdf	FALSE	FORTESSA	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcs	0.00992447714949652	0.490430622009569	NA	IgD-CD27+	2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcs	Bcells	195	476	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/gate_plots23.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/lymph.dev.FORTESSA.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcs	0.00946464107168859	0.409663865546218	NA	lymph.FORTESSA.f	0.080766756463351
2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcsIgD+CD27-panel1BcellsFORTESSAnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcs	Bcells	94	418	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_21/gate_plots11.pdf	FALSE	FORTESSA	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcs	0.00455073586367157	0.22488038277512	NA	IgD+CD27-	2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcs	Bcells	137	476	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/gate_plots23.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/lymph.dev.FORTESSA.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637438_037.fcs	0.00664951706062224	0.28781512605042	NA	lymph.FORTESSA.f	0.0629347432753
